song_id,title,release,artist_name,Genre
1569,School Ke Din,Always Kabhi Kabhi,Sonu Nigam,Dance
1570,Yeh Mera Prem Patra,Sangam,Mohammed Rafi,Romantic
1571,Jiska Koi Nahin,Laawaris,Manna Dey,Motivational
1572,Chalo Ek Bar Phir Se,Gumrah,Mahendra Kapoor,Sad
1573,Kab Ke Bichhde Hue,Laawaris,"Asha Bhosle, Kishore Kumar",Romantic
1574,Aaj Ibaadat,Bajirao Mastani,"Altamash Faridi, Javed Bashir, Shadab Faridi, Shashi Suman, Shreyas Puranik",Devotional
1575,Peepal Ke Patwa,Sooryavansham,"Jaspinder Narula, Sonu Nigam",Dance
1576,Pukarta Chala Hoon Main,Mere Sanam,Mohammed Rafi,Bollywood
1577,Meri Bindiya Teri Nindiya,Lamhe,Lata Mangeshkar,Romantic
1578,Ranga Re,Tutak Tutak Tutiya,Shreya Ghoshal,Dance
1579,Kaun Kisi Ko Baandh Saka,Kaalia,Mohammed Rafi,Dance
1580,Dekhiye Aji Jaaneman,Kya Kehna,"Alka Yagnik, Udit Narayan",Romantic
1581,Jis Desh Mein Ganga Rehta Hai,Jis Desh Mein Rehta Hai,Abhijeet,Dance
1582,Kambal Ke Neeche,Kaanchi,"Aaman Trikha, Aishwarya Majmudar, Neeti Mohan, Sanchita Bhattachayra",Dance
1583,Maine Tere Liye,Anand,Mukesh,Dance
1584,Teri Zulfon Se Judai To,Jab Pyar Kisi Se Hota Hai,Mohammed Rafi,Romantic
1585,Salamat Rahe Dostana Hamara,Dostana,"Kishore Kumar, Mohammed Rafi",Bollywood
1586,Humne Ghar Choda Hai,Dil,"Sadhana Sargam, Udit Narayan",Romantic
1587,Teri Bindiya Re,Abhimaan,"Lata Mangeshkar, Mohammed Rafi",Romantic
1588,Barbaad Raat,Humshakals,"Sanam Puri, Shalmali Kholgade",Dance
1589,Ghoonghat Ki Aadh Se,Hum Hain Rahi Pyaar Ke,"Alka Yagnik, Kumar Sanu",Romantic
1590,Chaska,Badmaash Company,Krishna Beura,Dance
1591,Megha Re Megha Re,Lamhe,"Ila Arun, Lata Mangeshkar",Dance
1592,Move Your Body Now,Kismat Konnection,"Akriti Kakar, Hard Kaur, Shaan, Suhail",Dance
1593,Humen Kash Tumse Mohabbat,Mughal-E-Azam,Lata Mangeshkar,Sad
1594,Manmarziyan,Lootera,"Amit Trivedi, Shilpa Rao",Romantic
1595,Bismillah,Once Upon,Anupam Amod,Dance
1596,Mohabbat Ke,Aksar,"Himesh Reshammiya, Tulsi Kumar",Dance
1597,Fatal Attraction,Ladies Vs Ricky Bahl,"Natalie Di Luccio, Salim Merchant",Dance
1598,Khol De Baahein,Meri Pyaari Bindu,Monali Thakur,Romantic
1599,Pehla Pehla Pyar,Hum Aapke Hain Koun,S.P. Balasubrahmanyam,Romantic
1600,Bhaage Re Mann,Chameli,Sunidhi Chauhan,Dance
1601,Yeh Tera Ghar Yeh Mera Ghar,Saath Saath,Jagjit Singh,Bollywood
1602,Hai Re Hai Re,Khushi,"Hema Sardesai, KK",Dance
1603,Hum Laye Hain Toofan Se Kashti Nikal Ke,Jagriti,Mohammed Rafi,Patriotic
1604,Meri Aawargi,Good Boy Bad Boy,Himesh Reshammiya,Dance
1605,Ghum Shuda,Chalte Chalte,Sonu Nigam,Dance
1606,Ghar,Jab Harry Met Sejal,"Mohit Chauhan, Nikhita Gandhi",Sad
1607,Tera Rastaa Chodun Na,Chennai Express,"Amitabh Bhattacharya, Anusha Mani",Romantic
1608,Neela Aasman So Gaya,Silsila,Amitabh Bachchan,Romantic
1609,Mera Yaar Mila De,Saathiya,A.R. Rahman,Sad
1610,Sakhiya,Bhool Bhulaiyaa,Tulsi Kumar,Dance
1611,Dil Tadap Tadap Ke Kah Raha,Madhumati,"Lata Mangeshkar, Mukesh",Romantic
1612,Kaise Piya Se,Bewafaa,Lata Mangeshkar,Romantic
1613,Aaj Din Chadheya,Love Aaj Kal,Rahat Fateh Ali Khan,Romantic
1614,Jai Ho,Jai Ho,Wajid,Dance
1615,Kiss Me Baby – Title Song,Garam Masala,Adnan Sami,Dance
1616,Kehkasha Tu Meri,Akira,Shekhar Ravjiani,Motivational
1617,Raat Ke Dhai Baje,Kaminey,"Earl, Kunal Ganjawala, Rekha Bhardwaj, Suresh Wadkar",Dance
1618,Rama Re,Kaante,"Shaan, Zubeen Garg",Bollywood
1619,Hairat,Anjaana Anjaani,Lucky Ali,Dance
1620,Hairat,Anjaana Anjaani,Lucky Ali,Dance
1621,Dukki Tikki,Raja Natwarlal,Mika Singh,Dance
1622,Ajib Dastan Hai Yeh,Dil Apna Aur Preet Parai,Lata Mangeshkar,Dance
1623,Shikayatein,Lootera,Amit Trivedi,Sad
1624,Genda Phool,Delhi-6,"Rajat Dholakia, Shraddha Pandit, Sujata Majumdar, V.N. Mahathi",Dance
1625,Laagi Laagi,Aksar,"Himesh Reshammiya, Sunidhi Chauhan",Romantic
1626,Rafu,Tumhari Sulu,Ronkini Gupta,Dance
1627,Saturday Saturday (Remix),Humpty Sharma Ki Dulhania,"Akriti Kakar, Badshah, Indeep Bakshi, Toshi Sabri",Dance
1628,Saajna (Unplugged),I Me Aur Mein,Falak Shabir,Romantic
1629,Jannatein Kahan,Jannat 2,K.K.,Dance
1630,Meri Zindagi Mein Ajnabee,Ajnabee,"Kumar Sanu, Sunidhi Chauhan",Romantic
1631,Mere Watan Mein Maine,Khuda Gawah,"Alka Yagnik, Suresh Wadkar",Dance
1632,Namak,Asoka,"Rakesh Pandit, Rekha Bhardwaj",Dance
1633,Tinka Tinka,Karam,Alisha Chinai,Romantic
1634,Main Chali,Force,"Naresh Iyer, Shreya Ghoshal",Dance
1635,Suhana Safar Aur Yeh Mausam,Madhumati,Mukesh,Dance
1636,Pal Pal… Har Pal,Lage Raho Munna Bhai,"Shreya Ghoshal, Sonu Nigam",Romantic
1637,Khoya Khoya Chand Khula Aasman,Kala Bazar,Mohammed Rafi,Romantic
1638,Ajab Leher Hai Meri,Break Up Ke Baad,"Neeraj Shridhar, Rhys D'souza, Vishal Dadlani",Dance
1639,Aaja Aaja …Yaad Sataye,Raja Babu,"Kavita Krishnamurthy, Udit Narayan",Romantic
1640,Jalebi Bai,Double Dhammal,Sunidhi Chauhan,Dance
1641,Desi Look (Remix),Ek Paheli Leela,Kanika Kapoor,Dance
1642,Meri Shaadi Karvado,Jis Desh Mein Ganga Rehta Hai,"Sapna Awasthi Singh, Udit Narayan",Dance
1643,Nazrein Milaana Nazrein Churaana,Jaane Tu Ya Jaane Na,"Anupama Deshpande, Benny Dayal, Darshana, Naresh Iyer, Satish Chakravarthy, Swetha Bhargavee, Tanvi",Dance
1644,Kabhi Main Kahon Kabhi Tu Kahe,Lamhe,"Hariharan, Lata Mangeshkar",Romantic
1645,Mangalayam,Saathiya,"K.K., Kunal, Shaan, Sreenivas",Dance
1646,Naina Mile,Robot,"A.R. Rahman, Suzanne D'Mello",Dance
1647,Phir Wahi,Jagga Jasoos,Arijit Singh,Sad
1648,Kahin Deep Jale Kahin Dil,Bees Saal Baad,Lata Mangeshkar,Sad
1649,I Feel Good,Anjaana Anjaani,"Shilpa Rao, Vishal Dadlani",DanceRomantic
1650,Mere Bhaiyaa Mere Chanda,Kaajal,Asha Bhosle,Bollywood
1651,Taiyabali Pyar Ka Dushman,Once Upon A Time In Mumbaai Dobara,Javed Ali,Dance
1652,Kahe Paise Pe,Laawaris,Kishore Kumar,Dance
1653,Muskaanein Jhooti Hai,Talaash,Suman Sridhar,Romantic
1654,Main Naa Bhoolunga I,Roti Kapada Aur Makaan,"Lata Mangeshkar, Mukesh",Romantic
1655,Allah Hafiz,Bhool Bhulaiyaa,K.K.,Dance
1656,20-20,Welcome Back,"Anu Malik, Mamta Sharma, Shadaab",Dance
1657,Des Mere Des,The Legend Of Bhagat Singh,"A.R. Rahman, Sukhwinder Singh",Patriotic
1658,Besharmi Ki Height (Remix),Main Tera Hero,"Benny Dayal, Shalmali Kholgade",Dance
1659,Moh Moh Ke Dhaage (Female),Dum Laga Ke Haisha,Monali Thakur,Romantic
1660,Kharaa Kharaa,Fever,Sonu Kakkar,Romantic
1661,De Di Azadi Hamen Bina,Jagriti,Asha Bhosle,Patriotic
1662,Tum Ladki Ho,Maine Pyar Kiya,"Lata Mangeshkar, S.P. Balasubrahmanyam, Shailendra Singh, Usha Mangeshkar",Bollywood
1663,Katiya Karun,Rockstar,Harshdeep Kaur,Dance
1664,Lakhon Hain Nigahon Mein,Phir Wohi Dil Laya Hoon,Mohammed Rafi,Dance
1665,Arziyan,Delhi-6,"Javed Ali, Kailash Kher",Bollywood
1666,Jaadu Tone Waaliyan,Daawat e Ishq,Shabab Sabri,Dance
1667,Junooniyat,Sanam Re,"Falak Shabir, Meet Bros",Romantic
1668,Tamma Tamma Loge,Thanedaar,"Anuradha Paudwal, Bappi Lahiri",Dance
1669,Chhote Chhote Peg (Remix),Sonu Ke Titu Ki Sweety,"Navraj Hans, Neha Kakkar, Yo Yo Honey Singh",Dance
1670,Mehfil Mein Bar Bar,Soldier,"Alka Yagnik, Kumar Sanu",Dance
1671,O Soniye Dil Jaaniye,Kya Kehna,"Alka Yagnik, Kumar Sanu, Sonu Nigam",Romantic
1672,Dil Mera Churaya Kyun,Akele Hum Akele Tum,Kumar Sanu,Sad
1673,Ooee Baba,Judaai,"Abhijeet, Alka Yagnik, Sapna Mukherjee",Dance
1674,Mera Dil Bhi Kitna Pagal Hai,Saajan,"Alka Yagnik, Kumar Sanu, S.P. Balasubrahmanyam",Romantic
1675,Fitoori,Bajirao Mastani,"Aishwarya Bhandari, Ganesh Chandanshive, Vaishali Bhaisne",Dance
1676,Small Town Girl,Bachna Ae Haseeno,"Himani Kapoor, Shekhar Ravjiani, Sukhwinder Singh",Dance
1677,Do Pal,Veer Zaara,"Lata Mangeshkar, Sonu Nigam",RomanticSad
1678,Har Ek Friend Kamina Hota Hai,Chashme Baddoor,Sonu Nigam,Dance
1679,Jab Se Tumko Dekha,Kaalia,"Asha Bhosle, Kishore Kumar",Romantic
1680,Lamha Lamha,Gangster,Abhijeet,Romantic
1681,Raat Baaqi Baat Baaqi,Namak Halaal,"Asha Bhosle, Bappi Lahiri, Basavalingaiah Hiremath, Shashi Kapoor",Dance
1682,Raat Baaqi Baat Baaqi,Namak Halaal,"Asha Bhosle, Bappi Lahiri, Basavalingaiah Hiremath, Shashi Kapoor",Dance
1683,Aankhon Mein Neendein,We Are Family,"Rahat Fateh Ali Khan, Shankar Mahadevan, Shreya Ghoshal",Romantic
1684,Tumsa Nahin Dekha,Tumsa Nahin Dekha,Mohammed Rafi,Romantic
1685,Hey Ooi Amma Ooi Amma,Raja Babu,Poornima,Dance
1686,Jaage Hain,Guru,"A.R. Rahman, K. S. Chithra",Sad
1687,Koi Jab Tumhara Hriday Tod De,Purab Aur Pachim,Mukesh,Sad
1688,Mashallah (Remix),Ek Tha Tiger,"Shreya Ghoshal, Wajid",Dance
1689,Mere Khwabon Mein Jo Aaye,Soldier,Alka Yagnik,Dance
1690,Chali Kahani,Tamasha,"Haricharan, Haripriya, Sukhwinder Singh",Dance
1691,Saddi Dilli,Dilliwaali Zaalim Girlfriend,Millind Gaba,Dance
1692,Dum Dum,Phillauri,"Romy, Vivek Hariharan",Romantic
1693,Dil Ko Aaya Sukoon,Rangrezz,"Hiral Brahmbhatt, Rahat Fateh Ali Khan",Bollywood
1694,Kya Tujhe Ab Ye Dil Bataye,Sanam Re,Falak Shabir,Romantic
1695,Rabba Meray Haal Da Mehram Tu,Guest In London,"Amit Mishra, Sumeet Anand",Devotional
1696,Woh Lamhe Woh Baatein,Zeher,Atif Aslam,Sad
1697,Chot Dil Pe Lagi,Ishq Vishk,"Alisha Chinai, Kumar Sanu",Romantic
1698,Lagi Aaj Sawan Ki,Chandni,"Anupama Deshpande, Suresh Wadkar",Romantic
1699,Pyaar Ki Ek Kahani,Krrish,"Shreya Ghosal, Sonu Nigam",DanceRomantic
1700,Tip Tip Barsa Pani,Mohra,"Alka Yagnik, Udit Narayan",Dance
1701,Tujhko Mera Pyar Pukare,Gumrah,"Asha Bhosle, Mahendra Kapoor",Romantic
1702,Talli,Ugly Aur Pagli,"Anmol Malik, Hard Kaur, Mika Singh",Dance
1703,Tonight,Love Ka The End,Suman Sridhar,Romantic
1704,Ayaashi,Badmaash Company,K.K.,Dance
1705,Ishqe Di Lat,Junooniyat,Ankit Tiwari,Romantic
1706,Saawan Ke Jhoolon Ne,Nigahen,Mohammad Aziz,Dance
1707,Pyar Ho (Redux),Munna Michael,Sunidhi Chauhan,Bollywood
1708,Neela Dupatta,Hameshaa,"Abhijeet, Alka Yagnik",Dance
1709,Aap Yun Hi Agar Humse Milte Rahe,Ek Musafir Ek Hasina,"Asha Bhosle, Mohammed Rafi",Romantic
1710,Dil Jo Na Keh Saka,Dil Jo Na Keh Saka,"Shail Hada, Shreya Ghoshal",Sad
1711,Aankhon Ki Gustakhiyan Maaf Ho,Hum Dil De Chuke Sanam,"Karsan Sangathia, Kavita Krishnamurthy",Romantic
1712,Meher Hai Rab Di,Welcome To New York,"Khushhboo Grewal, Mika Singh",Dance
1713,Tere Ghar Ke Samne,Tere Ghar Ke Samne,"Lata Mangeshkar, Mohammed Rafi",Dance
1714,Inteha Ho Gayi Intezaar Ki,Sharaabi,"Asha Bhosle, Bappi Lahiri",Sad
1715,Dil Ka Koi Tukda,Kya Kehna,"Hariharan, Kavita Krishnamurthy",Sad
1716,Dhadkane Saansein Jawani,Beta,"Anuradha Paudwal, Pankaj Udhas",Dance
1717,Dil Tera Diwana,Dil Tera Deewana,"Lata Mangeshkar, Mohammed Rafi",Romantic
1718,Ek Lo Ek Muft,Guru,Bappi Lahiri,Dance
1719,Maine Pyar Kiya,Maine Pyar Kiya,S.P. Balasubrahmanyam,Dance
1720,Chaar Dina Ki,Matru Ki Bijlee Ka Mandola,"Imran Khan, Pankaj Kapur, Prem Dehati",Dance
1721,Piya Tu Ab To Aaja,Caravaan,Asha Bhosle,Dance
1722,Tu Meri (Remix),Bang bang,Vishal Dadlani,Dance
1723,Kitne Bhi Tu Karle Sitam,Sanam Teri Kasam,Asha Bhosle,Sad
1724,Jab Mila Tu,I Hate Luv Storys,Vishal Dadlani,Romantic
1725,O Mere Majhi Mere Sajan Hai,Bandini,S. D. Burman,Sad
1726,Churao Na Dil,Deewane,"Kavita Krishnamurthy, Udit Narayan",Romantic
1727,Mujhe Raat Din Bas,Sangharsh,Sonu Nigam,Romantic
1728,Main Nai Jaana Pardes,Tevar,Shafqat Amanat Ali,Sad
1729,Chikini Chameli (Remix),Agneepath,Shreya Ghoshal,Dance
1730,Jane Na Nazar Pehchane Jigar,Aah,"Lata Mangeshkar, Mukesh",Romantic
1731,Tu Mohabbat Hai,Tere Naal Love Ho Gaya,"Atif Aslam, Monali Thakur",Romantic
1732,O Re Khuda,Rush,"Adnan Sami, Javed Basheer",Romantic
1733,Sar Se Sarke,Silsila,"Kishore Kumar, Lata Mangeshkar",Romantic
1734,Humko Tumse Ho Gaya Hai Pyar,Amar Akbar Anthony,"Kishore Kumar, Lata Mangeshkar, Mohammed Rafi, Mukesh",Dance
1735,Dhik Ta Na Na – Duet,Laadla,"Poornima, Udit Narayan",Romantic
1736,Jaane Kahan Mera Jigar Gaya Ji,Mr. and Mrs. 55,"Geeta Dutt, Mohammed Rafi",Romantic
1737,Chaar Shanivaar,All is Well,"Armaan Malik, Badshah, Vishal Dadlani",Dance
1738,Dancing Jodi,Rab Ne Bana Di Jodi,"Labh Janjua, Sunidhi Chauhan",Dance
1739,Tera Bemar Mera Dil,Chaalbaaz,"Kavita Krishnamurthy, Mohammad Aziz",Dance
1740,Ishq Ki Galee,Bollywood HeightsMilenge Milenge,"Jayesh Gandhi, Rahat Fateh Ali Khan",Sad
1741,Piya Piya O Piya,Har Dil Jo Pyar Karega,"Pinky, Prashant, Preeti",Dance
1742,Tune Bechain Itna Ziada Kiya,Nagina,"Anuradha Paudwal, Mohammad Aziz",Romantic
1743,Rozaana,Love Breakups Zindagi,Salim Merchant,Romantic
1744,Baawra,Kill Dil,"Gulzar, Nihira Joshi Deshpande, Shankar Mahadevan",Sad
1745,O Humdum Suniyo Re,Saathiya,"K.K., Kunal, Pravin Mani, Shaan",Dance
1746,Hookah Bar (Remix),Khiladi 786,"Aman Trikha, Himesh Reshammiya, Vineet Singh",Dance
1747,Bismil,Haider,Sukhwinder Singh,Dance
1748,Jadugar Ka Jadoo,Toofan,Suresh Wadkar,Dance
1749,Pyar Chahiye Mujhe Jine Ke Liye,Manokaamnaa,,Romantic
1750,Assalaam Vaalekum,Aap Kaa Surroor,Himesh Reshammiya,Dance
1751,Yeh Desh Hai Veer Jawanon Kaa,Naya Daur,Mohammed Rafi,Patriotic
1752,Kismat Se Tum Hum Ko Mile,Pukar,"Anuradha Paudwal, Sonu Nigam",Sad
1753,Hip Hip Huraah,Mere Dad Ki Maruti,Sonu Kakkar,Dance
1754,Ankahee,Lootera,Amit Trivedi,Romantic
1755,Foolishq,Ki & Ka,"Armaan Malik, Shreya Ghoshal",Romantic
1756,Foolishq,Ki & Ka,"Armaan Malik, Shreya Ghoshal",Romantic
1757,Dil Diwana,Jawani Diwani,Sonu Nigam,Dance
1758,Guest In London,Guest In London,"Amit Mishra, Navendu Tripathi",Dance
1759,Love You Till The End,Jai Ho,Armaan Malik,DanceRomantic
1760,Mera Yaar Bana Hai Dulha,Chaudhvin Ka Chand,Mohammed Rafi,Dance
1761,Jab Tak Hai Jaan Mashup,Jab Tak Hai Jaan,Multiple,Dance
1762,Pump It (The Workout Song),Ki & Ka,"Meet Bros, Yash Narvekar",Dance
1763,Pyar Nahin Karna,Kachche Dhaage,"Alka Yagnik, Kumar Sanu",Romantic
1764,Bichdann,Son of Sardaar,Rahat Fateh Ali Khan,Sad
1765,Raghupati Raghav,Kuch Kuch Hota Hai,"Alka Yagnik, Shankar Mahadevan",Dance
1766,Show Me Your Jalwa,Aaja Nachle,"Kailash Kher, Richa Sharma, Salim Merchant",Dance
1767,Fevicol Se (Remix),Dabangg 2,"Mamta Sharma, Wajid",Dance
1768,Ay Sakhi,Raanjhanaa,"Aanchal Sethi, Chinmayi Sripaada, Madhushree, Vaishali Samant",Bollywood
1769,Kahin Karti Hogi Woh Mera Intezar,Phir Kab Milogi,Mukesh,Dance
1770,Khamakhaa,Bewakoofiaan,"Ayushman Khurana, Neeti Mohan",Romantic
1771,Jhoot Nahin Bolna,Aap Kaa Surroor,"Himesh Reshammiya, Shreya Ghoshal",Dance
1772,Ik Junoon,Zindagi Na Milegi Dobara,Vishal Dadlani,Dance
1773,Aafaton Ke Parinde,Ishaqzaade,"Divya Kumar, Suraj Jagan",Dance
1774,Dilrubaon Ke Jalwe,Dulha Mil Gaya,"Amit Kumar, Monali Thakur",Dance
1775,Pak Chik Pak,Raja Babu,"Anand, Jolly Mukherjee, Vinod Rathod",DanceRomantic
1776,Bhangra Bistar,Dil Bole Hadippa!,"Alisha Chinoy, Hard Kaur, Sunidhi Chauhan",Dance
1777,Baawre,Luck By Chance,"Loy Mendonsa, Shankar Mahadevan",Dance
1778,Chhalka Chhalka Re,Saathiya,"Mahalaxmi, Richa Sharma, Shoma, Vaishali",Dance
1779,Kya Mujhe Pyar Hai,Woh Lamhe,K.K.,Romantic
1780,Mere Khwabon Mein Tu,Gupt,"Alka Yagnik, Kumar Sanu",Romantic
1781,Lets Rock Soniye,Bhool Bhulaiyaa,"Shaan, Tulsi Kumar",Dance
1782,Khaana Khaake,Jagga Jasoos,"Amit, Amitabh Bhattacharya, Antara, Aroh, Ashwin, Geet Sagar, June, Pritam, Sunny, Tushar",Dance
1783,Tumse Jo Dekhte Hi Pyar Hua,Patthar Ke Phool,"Lata Mangeshkar, S.P. Balasubrahmanyam",Dance
1784,Roja Jaaneman,Roja,Hariharan,Romantic
1785,Udte Badal Se Poochho,Sangraam,Alka Yagnik,Bollywood
1786,Meri Wafayen Yaad Karoge,Sainik,"Asha Bhosle, Kumar Sanu",Sad
1787,Phool Maangu Na Bahaar Maangu,Raja,"Alka Yagnik, Udit Narayan",Dance
1788,Jaaneman Jaane Jaan,Kya Kehna,"Alka Yagnik, Sonu Nigam",Dance
1789,Dil Samander,Garam Masala,"K.K., Sunidhi Chauhan",Dance
1790,Seena Pada,Saaya,"Shreya Ghoshal, Udit Narayan",Sad
1791,Bahut Pyar Karte Hai (Male Version),Saajan,S.P. Balasubrahmanyam,Dance
1792,Baari Barsi,Band Baaja Baaraat,"Harshdeep Kaur, Salim Merchant",Dance
1793,Jahan Mil Jayen Chaar Yaar,Sharaabi,"Amitabh Bachchan, Kishore Kumar",Dance
1794,Saajan Aayo Re,Ok Jaanu,"A.R. Rahman, Jonita Gandhi, Nakash Aziz",Romantic
1795,Fukraa,Rush,"Hard Kaur, Jazzy B",Dance
1796,Kehdoon Tumhen,Deewaar,"Asha Bhosle, Kishore Kumar",Romantic
1797,Is Pal,Aaja Nachle,"Shreya Ghoshal, Sonu Nigam",Romantic
1798,Senorita (Remix),Zindagi Na Milegi Dobara,"Abhay Deol, Farhan Akhtar, Hrithik Roshan",Dance
1799,Aa Zara,Murder 2,Sunidhi Chauhan,Romantic
1800,Naina Lad Jaihen,Gunga Jumna,Mohammed Rafi,Dance
1801,Dil Kya Kare,Salaam-E-Ishq,Adnan Sami,Romantic
1802,Chupke Se,Saathiya,"Murtuza, Qadir, Sadhana Sargam",Romantic
1803,Dard Ka Pata,Gandhigiri,"Mohammed Irfan, Sam",Sad
1804,Aaj Na Chhodenge,Kati Patang,"Kishore Kumar, Lata Mangeshkar",Dance
1805,Mere Sang,New York,Sunidhi Chauhan,Romantic
1806,Jab Se Hum Tere,Krantiveer,"Alka Yagnik, Kumar Sanu",Dance
1807,Allah Hi Reham,My Name is Khan,Ustad Rashid Khan,Romantic
1808,Ajnabi Shehar,Jaan-E-Mann,Sonu Nigam,Romantic
1809,Auva Auva Koi Yahan Nache,Disco Dancer,Bappi Lahiri,Dance
1810,Roy Mashup,Roy,Multiple,Dance
1811,Mujse Shaadi Karogi,Dulhan Hum Le Jayenge,"Alka Yagnik, Kumar Sanu, Shankar Mahadevan, Suresh Wadkar",Romantic
1812,Mohe Panghat Pe,Mughal-E-Azam,Lata Mangeshkar,Devotional
1813,Tauba Main Vyaah Karke Pachtaya,Shaadi Ke Side Effects,"Poorvi Koutish, Shahid Malya",Dance
1814,Chura Lo Dil Mera,Kareeb,"Kumar Sanu, Sanjivani",Romantic
1815,Tere Bina Tere Bina,Khushi,"Alka Yagnik, Shaan",Dance
1816,Pyaar Tune Kya Kiya,Pyaar Tune Kya Kiya,"Alka Yagnik, Sonu Nigam",Dance
1817,Der Na Ho Jaye Kahin,Henna,"Lata Mangeshkar, Mohammad Sayeed, Suresh Wadkar",Dance
1818,Mujhko Neend Aa Rahi Hai,Ajnabee,"Sonu Nigam, Sunidhi Chauhan",Romantic
1819,Samajh Kar Chand Jis Ko,Baazigar,"Alka Yagnik, Vinod Rathod",Romantic
1820,Labon Ko,Bhool Bhulaiyaa,K.K.,Romantic
1821,Rehna Tu,Delhi-6,"A.R. Rahman, Benny Dayal, Tanvi",Romantic
1822,Hass Nache Le,Udta Punjab,Shahid Mallya,Dance
1823,Dhai Akhar,Ishq Click,Mohammed Irfan,Romantic
1824,Chennai Express Mashup,Chennai Express,Multiple,Dance
1825,Aaja Aaja Re Tujhko,Gumrah,"Asha Bhosle, Mahendra Kapoor",Romantic
1826,Keh Do Ke Tum,Tezaab,"Amit Kumar, Anuradha Paudwal",Romantic
1827,Ang Lag Ja Balma,Mera Naam Joker,Asha Bhosle,Romantic
1828,Tanhaiyan,Aap Kaa Surroor,"Himesh Reshammiya, Sunidhi Chauhan",Sad
1829,Dil Dil Deewana,Har Dil Jo Pyar Karega,"Alka Yagnik, Udit Narayan",Dance
1830,Tere Mohalle,Besharam,"Aishwarya Nigam, Mamta Sharma",Dance
1831,Mera Dil Ab Tera Ho Sajna,Dil Apna Aur Preet Parai,Lata Mangeshkar,Dance
1832,Pyaar Yeh Jaane Kaise,Rangeela,"Kavita Krishnamurthy, Suresh Wadkar",Dance
1833,Are Diwano Mujhe Pehchano,Don,Kishore Kumar,Dance
1834,Aaj Din Chadheya,Love Aj Kal,"Harshdeep Kaur, Irshad Kamil",Romantic
1835,Na Jaa,Jia Aur Jia,Asees Kaur,Sad
1836,Mai Ri Mai,Parched,Harshdeep Kaur,Sad
1837,Jiske Liye Sabko Chhoda,Saajan Ki Saheli,"Mohammed Rafi, Sulakshana Pandit",Bollywood
1838,Thori Se Jo Peeli Hai,Namak Halaal,Kishore Kumar,Dance
1839,Desi Beat,Bodyguard,"Amrita Kak, Mika Singh",Dance
1840,Lamha Lamha,Sargoshiyan,Amit Mishra,Romantic
1841,Kaisi Yeh Judai Hain,Jannat,Falak Shabir,Sad
1842,Chaudhvin Ka Chand,Chaudhvin Ka Chand,Mohammed Rafi,Romantic
1843,Jeth Ki Dophar Mein,Coolie No. 1,"Kumar Sanu, Poornima",Romantic
1844,Jingle Jingle,Badmaash Company,"Farhid, Master Saleem, Mohit Chauhan",Dance
1845,Gadbad Ho Gayee,Chaalbaaz,"Amit Kumar, Jolly, Kavita Krishnamurthy",Dance
1846,Hamare Gaon Koi,Professor,"Asha Bhosle, Lata Mangeshkar",Dance
1847,Blue (Theme),Blue,"Dilshad, Jaspeert Singh, Neha Kakkar, Raqeeb Aalam, Sonu Kakkar",Dance
1848,Main Kya Hoon,Love Aj Kal,KK,Dance
1849,Chand Si Mehbooba Ho Meri,Himalay Ki Godmein,Mukesh,Romantic
1850,Dagariyo Chalo,Chalte Chalte,"Alka Yagnik, Udit Narayan",Dance
1851,Daaru Band Kal Se,Singh Saab The Great,"Sonu Nigam, Teesha Nigam",Dance
1852,Adhoore Tum Adhoore Hum,Break Up Ke Baad,"Alyssa Mendonsa, Vishal Dadlani",Dance
1853,Hai Rama,Rangeela,"Hariharan, Swarnalatha",Dance
1854,Madhuban Mein Radhika Nache Re,Kohinoor,Mohammed Rafi,Dance
1855,Main khiladi Tu Anari,Main Khiladi Tu Anari,"Abhijeet, Anu Malik",Dance
1856,Main Pal Do Pal Ka Shayar,Kabhi Kabhie,Mukesh,Sad
1857,Aashiyana,Fashion,Salim Merchant,Dance
1858,Mehbooba Mehbooba,Ajnabee,"Adnan Sami, Sunidhi Chauhan",Dance
1859,Mehbooba Mehbooba,Ajnabee,"Adnan Sami, Sunidhi Chauhan",Bollywood
1860,Lapak Jhapak,Ghayal Once Again,"Armaan Malik, Siddharth Mahadevan, Yashita Sharma",Dance
1861,Koi Mil Gaya,Koi Mil Gaya,"K. S. Chithra, Udit Narayan",Romantic
1862,Senorita,Zindagi Na Milegi Dobara,"Abhay Deol, Farhan Akhtar, Hrithik Roshan",Dance
1863,Ek Onkaar,Rang De Basanti,Harshdeep Kaur,Devotional
1864,Twinkle Twinkle,The Dirty Picture,"Rana Mazumder, Shreya Ghoshal",Dance
1865,Chupke Se Sun,Mission Kashmir,"Alka Yagnik, Udit Narayan",Romantic
1866,Pal Bhar Ke Liye,Johny Mera Naam,"Kishore Kumar, Usha Khanna",Romantic
1867,The Dirty Mashup,Single,Multiple,Dance
1868,Tu Koi Aur Hai,Tamasha,,Sad
1869,Love Ka The End,Love Ka The End,Aditi Singh Sharma,Bollywood
1870,Mene Lagan Lagi,Dil Kya Kare,Jaspinder Nirula,Sad
1871,Teri Kasam Main Hoon,Prem Granth,Vinod Rathod,Dance
1872,Chahe Zubaan,Dil Hai Tumhaara,Sonu Nigam,Romantic
1873,Mujhe Tu Jo Mila,Khel To Abb Shuru Hoga,Aaman Trikha,Romantic
